po_id,supplier_id,product_id,warehouse_id,order_date,expected_arrival_date,actual_arrival_date,ordered_units,received_units,late_delivery_flag
PO-00003036,SUP-012,SKU-0015,WH-PORTO,2025-07-25,2025-08-01,2025-08-01,1742,1742,0
PO-00003037,SUP-012,SKU-0015,WH-PORTO,2025-08-11,2025-08-18,2025-08-16,1685,1663,0
PO-00003038,SUP-012,SKU-0015,WH-PORTO,2025-08-30,2025-09-06,2025-09-06,1738,1677,0
PO-00003039,SUP-012,SKU-0015,WH-PORTO,2025-09-15,2025-09-22,2025-09-21,1669,1614,0
PO-00003040,SUP-012,SKU-0015,WH-PORTO,2025-10-05,2025-10-12,2025-10-12,1726,1726,0
PO-00003041,SUP-012,SKU-0015,WH-PORTO,2025-10-22,2025-10-29,2025-10-31,1667,1667,1
PO-00003042,SUP-012,SKU-0015,WH-PORTO,2025-11-09,2025-11-16,2025-11-16,1659,1599,0
PO-00003043,SUP-012,SKU-0015,WH-PORTO,2025-11-24,2025-12-01,2025-12-02,1745,1704,1
PO-00003044,SUP-012,SKU-0015,WH-PORTO,2025-12-11,2025-12-18,2025-12-20,1664,1616,1
PO-00003045,SUP-012,SKU-0015,WH-PORTO,2025-12-27,2026-01-03,2026-01-02,1718,1653,0
PO-00003046,SUP-012,SKU-0015,WH-MAD,2024-01-18,2024-01-25,2024-01-26,1801,1801,1
PO-00003047,SUP-012,SKU-0015,WH-MAD,2024-02-06,2024-02-13,2024-02-10,1730,1690,0
PO-00003048,SUP-012,SKU-0015,WH-MAD,2024-02-25,2024-03-03,2024-03-01,1753,1702,0
PO-00003049,SUP-012,SKU-0015,WH-MAD,2024-03-14,2024-03-21,2024-03-23,1756,1732,1
PO-00003050,SUP-012,SKU-0015,WH-MAD,2024-04-01,2024-04-08,2024-04-10,1765,1748,1
PO-00003051,SUP-012,SKU-0015,WH-MAD,2024-04-19,2024-04-26,2024-04-27,1773,1703,1
PO-00003052,SUP-012,SKU-0015,WH-MAD,2024-05-06,2024-05-13,2024-05-13,1780,1747,0
PO-00003053,SUP-012,SKU-0015,WH-MAD,2024-05-22,2024-05-29,2024-05-29,1746,1735,0
PO-00003054,SUP-012,SKU-0015,WH-MAD,2024-06-10,2024-06-17,2024-06-15,1777,1718,0
PO-00003055,SUP-012,SKU-0015,WH-MAD,2024-06-27,2024-07-04,2024-07-07,1835,1809,1
PO-00003056,SUP-012,SKU-0015,WH-MAD,2024-07-16,2024-07-23,2024-07-23,1742,1730,0
PO-00003057,SUP-012,SKU-0015,WH-MAD,2024-08-01,2024-08-08,2024-08-07,1854,1854,0
PO-00003058,SUP-012,SKU-0015,WH-MAD,2024-08-16,2024-08-23,2024-08-24,1783,1747,1
PO-00003059,SUP-012,SKU-0015,WH-MAD,2024-09-03,2024-09-10,2024-09-10,1779,1764,0
PO-00003060,SUP-012,SKU-0015,WH-MAD,2024-09-17,2024-09-24,2024-09-29,1793,1761,1
PO-00003061,SUP-012,SKU-0015,WH-MAD,2024-10-08,2024-10-15,2024-10-17,1773,1752,1
PO-00003062,SUP-012,SKU-0015,WH-MAD,2024-10-27,2024-11-03,2024-11-03,1803,1732,0
PO-00003063,SUP-012,SKU-0015,WH-MAD,2024-11-11,2024-11-18,2024-11-17,1821,1772,0
PO-00003064,SUP-012,SKU-0015,WH-MAD,2024-11-27,2024-12-04,2024-12-04,1843,1807,0
PO-00003065,SUP-012,SKU-0015,WH-MAD,2024-12-11,2024-12-18,2024-12-18,1785,1785,0
PO-00003066,SUP-012,SKU-0015,WH-MAD,2024-12-25,2025-01-01,2025-01-01,1776,1743,0
PO-00003067,SUP-012,SKU-0015,WH-MAD,2025-01-12,2025-01-19,2025-01-20,1786,1786,1
PO-00003068,SUP-012,SKU-0015,WH-MAD,2025-02-01,2025-02-08,2025-02-08,1825,1788,0
PO-00003069,SUP-012,SKU-0015,WH-MAD,2025-02-22,2025-03-01,2025-03-01,1852,1798,0
PO-00003070,SUP-012,SKU-0015,WH-MAD,2025-03-09,2025-03-16,2025-03-17,1735,1728,1
PO-00003071,SUP-012,SKU-0015,WH-MAD,2025-03-28,2025-04-04,2025-04-03,1802,1761,0
PO-00003072,SUP-012,SKU-0015,WH-MAD,2025-04-14,2025-04-21,2025-04-19,1808,1756,0
PO-00003073,SUP-012,SKU-0015,WH-MAD,2025-04-30,2025-05-07,2025-05-06,1783,1729,0
PO-00003074,SUP-012,SKU-0015,WH-MAD,2025-05-16,2025-05-23,2025-05-23,1803,1780,0
PO-00003075,SUP-012,SKU-0015,WH-MAD,2025-06-02,2025-06-09,2025-06-11,1788,1784,1
PO-00003076,SUP-012,SKU-0015,WH-MAD,2025-06-22,2025-06-29,2025-06-28,1771,1756,0
PO-00003077,SUP-012,SKU-0015,WH-MAD,2025-07-07,2025-07-14,2025-07-14,1749,1744,0
PO-00003078,SUP-012,SKU-0015,WH-MAD,2025-07-22,2025-07-29,2025-07-30,1812,1774,1
PO-00003079,SUP-012,SKU-0015,WH-MAD,2025-08-08,2025-08-15,2025-08-13,1771,1715,0
PO-00003080,SUP-012,SKU-0015,WH-MAD,2025-08-27,2025-09-03,2025-09-03,1813,1813,0
PO-00003081,SUP-012,SKU-0015,WH-MAD,2025-09-12,2025-09-19,2025-09-21,1810,1723,1
PO-00003082,SUP-012,SKU-0015,WH-MAD,2025-09-28,2025-10-05,2025-10-05,1745,1706,0
PO-00003083,SUP-012,SKU-0015,WH-MAD,2025-10-17,2025-10-24,2025-10-24,1880,1819,0
PO-00003084,SUP-012,SKU-0015,WH-MAD,2025-11-04,2025-11-11,2025-11-11,1768,1733,0
PO-00003085,SUP-012,SKU-0015,WH-MAD,2025-11-19,2025-11-26,2025-11-26,1813,1762,0
PO-00003086,SUP-012,SKU-0015,WH-MAD,2025-12-05,2025-12-12,2025-12-11,1872,1794,0
PO-00003087,SUP-012,SKU-0015,WH-MAD,2025-12-20,2025-12-27,2025-12-27,1800,1748,0
PO-00003088,SUP-012,SKU-0015,WH-LYON,2024-01-16,2024-01-23,2024-01-22,1323,1288,0
PO-00003089,SUP-012,SKU-0015,WH-LYON,2024-02-04,2024-02-11,2024-02-10,1403,1387,0
PO-00003090,SUP-012,SKU-0015,WH-LYON,2024-02-22,2024-02-29,2024-02-26,1372,1357,0
PO-00003091,SUP-012,SKU-0015,WH-LYON,2024-03-08,2024-03-15,2024-03-16,1349,1342,1
PO-00003092,SUP-012,SKU-0015,WH-LYON,2024-03-26,2024-04-02,2024-04-04,1353,1330,1
PO-00003093,SUP-012,SKU-0015,WH-LYON,2024-04-13,2024-04-20,2024-04-20,1371,1330,0
PO-00003094,SUP-012,SKU-0015,WH-LYON,2024-05-01,2024-05-08,2024-05-06,1364,1364,0
PO-00003095,SUP-012,SKU-0015,WH-LYON,2024-05-19,2024-05-26,2024-05-28,1322,1283,1
PO-00003096,SUP-012,SKU-0015,WH-LYON,2024-06-05,2024-06-12,2024-06-12,1315,1296,0
PO-00003097,SUP-012,SKU-0015,WH-LYON,2024-06-19,2024-06-26,2024-06-26,1317,1265,0
PO-00003098,SUP-012,SKU-0015,WH-LYON,2024-07-04,2024-07-11,2024-07-11,1378,1335,0
PO-00003099,SUP-012,SKU-0015,WH-LYON,2024-07-20,2024-07-27,2024-07-27,1368,1360,0
PO-00003100,SUP-012,SKU-0015,WH-LYON,2024-08-03,2024-08-10,2024-08-09,1414,1396,0
PO-00003101,SUP-012,SKU-0015,WH-LYON,2024-08-17,2024-08-24,2024-08-31,1395,1395,1
PO-00003102,SUP-012,SKU-0015,WH-LYON,2024-09-08,2024-09-15,2024-09-15,1364,1350,0
PO-00003103,SUP-012,SKU-0015,WH-LYON,2024-09-25,2024-10-02,2024-10-02,1338,1304,0
PO-00003104,SUP-012,SKU-0015,WH-LYON,2024-10-13,2024-10-20,2024-10-18,1421,1369,0
PO-00003105,SUP-012,SKU-0015,WH-LYON,2024-10-27,2024-11-03,2024-11-03,1343,1320,0
PO-00003106,SUP-012,SKU-0015,WH-LYON,2024-11-14,2024-11-21,2024-11-20,1355,1329,0
PO-00003107,SUP-012,SKU-0015,WH-LYON,2024-11-26,2024-12-03,2024-12-02,1341,1334,0
PO-00003108,SUP-012,SKU-0015,WH-LYON,2024-12-12,2024-12-19,2024-12-20,1393,1361,1
PO-00003109,SUP-012,SKU-0015,WH-LYON,2024-12-27,2025-01-03,2025-01-01,1319,1289,0
PO-00003110,SUP-012,SKU-0015,WH-LYON,2025-01-13,2025-01-20,2025-01-19,1343,1341,0
PO-00003111,SUP-012,SKU-0015,WH-LYON,2025-01-31,2025-02-07,2025-02-06,1333,1329,0
PO-00003112,SUP-012,SKU-0015,WH-LYON,2025-02-16,2025-02-23,2025-02-23,1329,1329,0
PO-00003113,SUP-012,SKU-0015,WH-LYON,2025-03-11,2025-03-18,2025-03-16,1360,1343,0
PO-00003114,SUP-012,SKU-0015,WH-LYON,2025-03-26,2025-04-02,2025-04-04,1315,1301,1
PO-00003115,SUP-012,SKU-0015,WH-LYON,2025-04-13,2025-04-20,2025-04-21,1404,1375,1
PO-00003116,SUP-012,SKU-0015,WH-LYON,2025-04-30,2025-05-07,2025-05-12,1397,1346,1
PO-00003117,SUP-012,SKU-0015,WH-LYON,2025-05-19,2025-05-26,2025-05-27,1371,1340,1
PO-00003118,SUP-012,SKU-0015,WH-LYON,2025-06-07,2025-06-14,2025-06-17,1335,1287,1
PO-00003119,SUP-012,SKU-0015,WH-LYON,2025-06-29,2025-07-06,2025-07-07,1382,1380,1
PO-00003120,SUP-012,SKU-0015,WH-LYON,2025-07-14,2025-07-21,2025-07-22,1456,1456,1
PO-00003121,SUP-012,SKU-0015,WH-LYON,2025-07-31,2025-08-07,2025-08-05,1324,1324,0
PO-00003122,SUP-012,SKU-0015,WH-LYON,2025-08-15,2025-08-22,2025-08-23,1332,1294,1
PO-00003123,SUP-012,SKU-0015,WH-LYON,2025-08-31,2025-09-07,2025-09-08,1352,1318,1
PO-00003124,SUP-012,SKU-0015,WH-LYON,2025-09-16,2025-09-23,2025-09-23,1439,1361,0
PO-00003125,SUP-012,SKU-0015,WH-LYON,2025-10-04,2025-10-11,2025-10-12,1416,1397,1
PO-00003126,SUP-012,SKU-0015,WH-LYON,2025-10-20,2025-10-27,2025-10-27,1333,1280,0
PO-00003127,SUP-012,SKU-0015,WH-LYON,2025-11-03,2025-11-10,2025-11-11,1425,1381,1
PO-00003128,SUP-012,SKU-0015,WH-LYON,2025-11-21,2025-11-28,2025-11-28,1317,1312,0
PO-00003129,SUP-012,SKU-0015,WH-LYON,2025-12-08,2025-12-15,2025-12-17,1494,1451,1
PO-00003130,SUP-012,SKU-0015,WH-LYON,2025-12-24,2025-12-31,2025-12-31,1328,1304,0
PO-00003131,SUP-002,SKU-0016,WH-LIS,2024-01-06,2024-01-29,2024-01-27,748,681,0
PO-00003132,SUP-002,SKU-0016,WH-LIS,2024-01-14,2024-02-06,2024-01-29,748,703,0
PO-00003133,SUP-002,SKU-0016,WH-LIS,2024-01-22,2024-02-14,2024-02-14,748,742,0
PO-00003134,SUP-002,SKU-0016,WH-LIS,2024-01-31,2024-02-23,2024-03-05,748,659,1
PO-00003135,SUP-002,SKU-0016,WH-LIS,2024-02-08,2024-03-02,2024-03-08,748,684,1
PO-00003136,SUP-002,SKU-0016,WH-LIS,2024-02-15,2024-03-09,2024-03-09,748,650,0
PO-00003137,SUP-002,SKU-0016,WH-LIS,2024-03-05,2024-03-28,2024-03-30,748,583,1
PO-00003138,SUP-002,SKU-0016,WH-LIS,2024-03-12,2024-04-04,2024-03-27,748,685,0
PO-00003139,SUP-002,SKU-0016,WH-LIS,2024-03-19,2024-04-11,2024-04-03,748,731,0
PO-00003140,SUP-002,SKU-0016,WH-LIS,2024-03-27,2024-04-19,2024-04-21,748,705,1
PO-00003141,SUP-002,SKU-0016,WH-LIS,2024-04-04,2024-04-27,2024-05-13,748,659,1
PO-00003142,SUP-002,SKU-0016,WH-LIS,2024-04-10,2024-05-03,2024-05-08,748,729,1
PO-00003143,SUP-002,SKU-0016,WH-LIS,2024-04-22,2024-05-15,2024-06-03,748,633,1
PO-00003144,SUP-002,SKU-0016,WH-LIS,2024-05-09,2024-06-01,2024-05-21,748,662,0
PO-00003145,SUP-002,SKU-0016,WH-LIS,2024-05-16,2024-06-08,2024-06-10,748,713,1
PO-00003146,SUP-002,SKU-0016,WH-LIS,2024-05-23,2024-06-15,2024-06-07,748,686,0
PO-00003147,SUP-002,SKU-0016,WH-LIS,2024-06-03,2024-06-26,2024-07-06,748,748,1
PO-00003148,SUP-002,SKU-0016,WH-LIS,2024-06-11,2024-07-04,2024-07-12,748,663,1
PO-00003149,SUP-002,SKU-0016,WH-LIS,2024-06-18,2024-07-11,2024-07-31,748,637,1
PO-00003150,SUP-002,SKU-0016,WH-LIS,2024-07-07,2024-07-30,2024-08-10,748,661,1
PO-00003151,SUP-002,SKU-0016,WH-LIS,2024-07-13,2024-08-05,2024-08-08,748,613,1
PO-00003152,SUP-002,SKU-0016,WH-LIS,2024-07-31,2024-08-23,2024-08-15,748,711,0
PO-00003153,SUP-002,SKU-0016,WH-LIS,2024-08-08,2024-08-31,2024-08-18,748,706,0
PO-00003154,SUP-002,SKU-0016,WH-LIS,2024-08-15,2024-09-07,2024-09-11,748,650,1
PO-00003155,SUP-002,SKU-0016,WH-LIS,2024-08-22,2024-09-14,2024-09-21,748,670,1
PO-00003156,SUP-002,SKU-0016,WH-LIS,2024-08-29,2024-09-21,2024-09-23,748,720,1
PO-00003157,SUP-002,SKU-0016,WH-LIS,2024-09-12,2024-10-05,2024-10-12,748,688,1
PO-00003158,SUP-002,SKU-0016,WH-LIS,2024-09-23,2024-10-16,2024-10-14,748,730,0
PO-00003159,SUP-002,SKU-0016,WH-LIS,2024-09-30,2024-10-23,2024-10-16,748,652,0
PO-00003160,SUP-002,SKU-0016,WH-LIS,2024-10-13,2024-11-05,2024-11-12,748,679,1
PO-00003161,SUP-002,SKU-0016,WH-LIS,2024-10-21,2024-11-13,2024-11-09,748,683,0
PO-00003162,SUP-002,SKU-0016,WH-LIS,2024-10-28,2024-11-20,2024-11-28,748,691,1
PO-00003163,SUP-002,SKU-0016,WH-LIS,2024-11-10,2024-12-03,2024-11-19,748,656,0
PO-00003164,SUP-002,SKU-0016,WH-LIS,2024-11-16,2024-12-09,2024-12-03,748,713,0
PO-00003165,SUP-002,SKU-0016,WH-LIS,2024-11-23,2024-12-16,2024-12-17,748,669,1
PO-00003166,SUP-002,SKU-0016,WH-LIS,2024-11-29,2024-12-22,2024-12-26,748,633,1
PO-00003167,SUP-002,SKU-0016,WH-LIS,2024-12-04,2024-12-27,2025-01-02,748,693,1
PO-00003168,SUP-002,SKU-0016,WH-LIS,2024-12-17,2025-01-09,2025-01-11,748,732,1
PO-00003169,SUP-002,SKU-0016,WH-LIS,2024-12-27,2025-01-19,2025-01-13,748,683,0
PO-00003170,SUP-002,SKU-0016,WH-LIS,2025-01-03,2025-01-26,2025-01-27,748,748,1
PO-00003171,SUP-002,SKU-0016,WH-LIS,2025-01-13,2025-02-05,2025-02-10,748,748,1
PO-00003172,SUP-002,SKU-0016,WH-LIS,2025-01-22,2025-02-14,2025-02-18,748,667,1
PO-00003173,SUP-002,SKU-0016,WH-LIS,2025-01-29,2025-02-21,2025-02-24,748,644,1
PO-00003174,SUP-002,SKU-0016,WH-LIS,2025-02-11,2025-03-06,2025-03-06,748,722,0
PO-00003175,SUP-002,SKU-0016,WH-LIS,2025-02-19,2025-03-14,2025-03-27,748,704,1
PO-00003176,SUP-002,SKU-0016,WH-LIS,2025-02-26,2025-03-21,2025-03-17,748,739,0
PO-00003177,SUP-002,SKU-0016,WH-LIS,2025-03-08,2025-03-31,2025-04-02,748,605,1
PO-00003178,SUP-002,SKU-0016,WH-LIS,2025-03-18,2025-04-10,2025-04-03,748,700,0
PO-00003179,SUP-002,SKU-0016,WH-LIS,2025-03-28,2025-04-20,2025-04-24,748,734,1
PO-00003180,SUP-002,SKU-0016,WH-LIS,2025-04-04,2025-04-27,2025-04-13,748,680,0
PO-00003181,SUP-002,SKU-0016,WH-LIS,2025-04-11,2025-05-04,2025-05-10,748,615,1
PO-00003182,SUP-002,SKU-0016,WH-LIS,2025-04-17,2025-05-10,2025-05-16,748,728,1
PO-00003183,SUP-002,SKU-0016,WH-LIS,2025-04-25,2025-05-18,2025-05-17,748,708,0
PO-00003184,SUP-002,SKU-0016,WH-LIS,2025-05-11,2025-06-03,2025-06-23,748,663,1
PO-00003185,SUP-002,SKU-0016,WH-LIS,2025-05-19,2025-06-11,2025-05-25,748,647,0
PO-00003186,SUP-002,SKU-0016,WH-LIS,2025-05-25,2025-06-17,2025-06-24,748,693,1
PO-00003187,SUP-002,SKU-0016,WH-LIS,2025-06-01,2025-06-24,2025-06-21,748,727,0
PO-00003188,SUP-002,SKU-0016,WH-LIS,2025-06-23,2025-07-16,2025-07-29,748,609,1
PO-00003189,SUP-002,SKU-0016,WH-LIS,2025-06-28,2025-07-21,2025-07-08,748,678,0
PO-00003190,SUP-002,SKU-0016,WH-LIS,2025-07-04,2025-07-27,2025-08-04,748,748,1
PO-00003191,SUP-002,SKU-0016,WH-LIS,2025-07-11,2025-08-03,2025-07-23,748,748,0
PO-00003192,SUP-002,SKU-0016,WH-LIS,2025-07-24,2025-08-16,2025-08-21,748,645,1
PO-00003193,SUP-002,SKU-0016,WH-LIS,2025-07-31,2025-08-23,2025-08-29,748,632,1
PO-00003194,SUP-002,SKU-0016,WH-LIS,2025-08-06,2025-08-29,2025-08-24,748,697,0
PO-00003195,SUP-002,SKU-0016,WH-LIS,2025-08-21,2025-09-13,2025-09-10,748,649,0
PO-00003196,SUP-002,SKU-0016,WH-LIS,2025-08-28,2025-09-20,2025-09-04,765,757,0
PO-00003197,SUP-002,SKU-0016,WH-LIS,2025-09-03,2025-09-26,2025-10-02,748,711,1
PO-00003198,SUP-002,SKU-0016,WH-LIS,2025-09-10,2025-10-03,2025-09-27,748,644,0
PO-00003199,SUP-002,SKU-0016,WH-LIS,2025-09-17,2025-10-10,2025-10-10,748,656,0
PO-00003200,SUP-002,SKU-0016,WH-LIS,2025-09-28,2025-10-21,2025-10-19,748,679,0
PO-00003201,SUP-002,SKU-0016,WH-LIS,2025-10-05,2025-10-28,2025-10-31,748,685,1
PO-00003202,SUP-002,SKU-0016,WH-LIS,2025-10-11,2025-11-03,2025-11-07,748,699,1
PO-00003203,SUP-002,SKU-0016,WH-LIS,2025-10-20,2025-11-12,2025-11-08,748,634,0
PO-00003204,SUP-002,SKU-0016,WH-LIS,2025-11-01,2025-11-24,2025-11-19,748,722,0
PO-00003205,SUP-002,SKU-0016,WH-LIS,2025-11-08,2025-12-01,2025-12-12,748,672,1
PO-00003206,SUP-002,SKU-0016,WH-LIS,2025-11-15,2025-12-08,2025-12-07,748,635,0
PO-00003207,SUP-002,SKU-0016,WH-LIS,2025-11-21,2025-12-14,2025-12-05,748,724,0
PO-00003208,SUP-002,SKU-0016,WH-LIS,2025-12-06,2025-12-29,2026-01-08,748,635,1
PO-00003209,SUP-002,SKU-0016,WH-LIS,2025-12-12,2026-01-04,2026-01-02,748,650,0
PO-00003210,SUP-002,SKU-0016,WH-LIS,2025-12-18,2026-01-10,2026-01-19,748,650,1
PO-00003211,SUP-002,SKU-0016,WH-PORTO,2024-01-01,2024-01-24,2024-01-20,748,665,0
PO-00003212,SUP-002,SKU-0016,WH-PORTO,2024-01-10,2024-02-02,2024-02-24,748,748,1
PO-00003213,SUP-002,SKU-0016,WH-PORTO,2024-01-20,2024-02-12,2024-02-09,748,703,0
PO-00003214,SUP-002,SKU-0016,WH-PORTO,2024-02-09,2024-03-03,2024-03-18,748,742,1
PO-00003215,SUP-002,SKU-0016,WH-PORTO,2024-02-25,2024-03-19,2024-03-20,748,662,1
PO-00003216,SUP-002,SKU-0016,WH-PORTO,2024-03-05,2024-03-28,2024-03-29,748,716,1
PO-00003217,SUP-002,SKU-0016,WH-PORTO,2024-03-27,2024-04-19,2024-04-02,748,605,0
PO-00003218,SUP-002,SKU-0016,WH-PORTO,2024-04-04,2024-04-27,2024-05-01,748,715,1
PO-00003219,SUP-002,SKU-0016,WH-PORTO,2024-04-13,2024-05-06,2024-05-04,748,702,0
PO-00003220,SUP-002,SKU-0016,WH-PORTO,2024-04-22,2024-05-15,2024-06-11,748,703,1
PO-00003221,SUP-002,SKU-0016,WH-PORTO,2024-05-09,2024-06-01,2024-06-08,748,699,1
PO-00003222,SUP-002,SKU-0016,WH-PORTO,2024-05-17,2024-06-09,2024-06-25,748,674,1
PO-00003223,SUP-002,SKU-0016,WH-PORTO,2024-06-15,2024-07-08,2024-07-11,748,666,1
PO-00003224,SUP-002,SKU-0016,WH-PORTO,2024-06-23,2024-07-16,2024-07-12,748,740,0
PO-00003225,SUP-002,SKU-0016,WH-PORTO,2024-07-03,2024-07-26,2024-08-02,748,748,1
PO-00003226,SUP-002,SKU-0016,WH-PORTO,2024-07-18,2024-08-10,2024-08-27,748,715,1
PO-00003227,SUP-002,SKU-0016,WH-PORTO,2024-08-02,2024-08-25,2024-09-03,748,667,1
PO-00003228,SUP-002,SKU-0016,WH-PORTO,2024-08-10,2024-09-02,2024-08-17,748,723,0
PO-00003229,SUP-002,SKU-0016,WH-PORTO,2024-08-25,2024-09-17,2024-09-29,748,724,1
PO-00003230,SUP-002,SKU-0016,WH-PORTO,2024-09-03,2024-09-26,2024-09-29,748,748,1
PO-00003231,SUP-002,SKU-0016,WH-PORTO,2024-09-29,2024-10-22,2024-11-11,748,685,1
PO-00003232,SUP-002,SKU-0016,WH-PORTO,2024-10-08,2024-10-31,2024-10-30,748,696,0
PO-00003233,SUP-002,SKU-0016,WH-PORTO,2024-10-17,2024-11-09,2024-11-15,748,748,1
PO-00003234,SUP-002,SKU-0016,WH-PORTO,2024-11-11,2024-12-04,2024-11-25,748,671,0
PO-00003235,SUP-002,SKU-0016,WH-PORTO,2024-11-19,2024-12-12,2024-12-12,748,691,0
PO-00003236,SUP-002,SKU-0016,WH-PORTO,2024-11-26,2024-12-19,2024-12-28,748,646,1
PO-00003237,SUP-002,SKU-0016,WH-PORTO,2024-12-03,2024-12-26,2024-12-26,748,622,0
PO-00003238,SUP-002,SKU-0016,WH-PORTO,2024-12-17,2025-01-09,2025-01-17,748,657,1
PO-00003239,SUP-002,SKU-0016,WH-PORTO,2024-12-31,2025-01-23,2025-01-22,748,660,0
PO-00003240,SUP-002,SKU-0016,WH-PORTO,2025-01-09,2025-02-01,2025-01-25,748,694,0
PO-00003241,SUP-002,SKU-0016,WH-PORTO,2025-01-25,2025-02-17,2025-02-19,748,687,1
PO-00003242,SUP-002,SKU-0016,WH-PORTO,2025-02-03,2025-02-26,2025-02-27,748,719,1
PO-00003243,SUP-002,SKU-0016,WH-PORTO,2025-02-12,2025-03-07,2025-03-12,748,732,1
PO-00003244,SUP-002,SKU-0016,WH-PORTO,2025-02-28,2025-03-23,2025-03-19,748,700,0
PO-00003245,SUP-002,SKU-0016,WH-PORTO,2025-03-12,2025-04-04,2025-04-09,748,748,1
PO-00003246,SUP-002,SKU-0016,WH-PORTO,2025-03-21,2025-04-13,2025-04-13,748,673,0
PO-00003247,SUP-002,SKU-0016,WH-PORTO,2025-03-30,2025-04-22,2025-04-23,748,714,1
PO-00003248,SUP-002,SKU-0016,WH-PORTO,2025-04-17,2025-05-10,2025-04-23,748,748,0
PO-00003249,SUP-002,SKU-0016,WH-PORTO,2025-04-26,2025-05-19,2025-05-16,748,650,0
PO-00003250,SUP-002,SKU-0016,WH-PORTO,2025-05-05,2025-05-28,2025-05-29,748,696,1
PO-00003251,SUP-002,SKU-0016,WH-PORTO,2025-05-13,2025-06-05,2025-05-18,748,717,0
PO-00003252,SUP-002,SKU-0016,WH-PORTO,2025-05-23,2025-06-15,2025-06-15,748,721,0
PO-00003253,SUP-002,SKU-0016,WH-PORTO,2025-06-01,2025-06-24,2025-07-10,748,674,1
PO-00003254,SUP-002,SKU-0016,WH-PORTO,2025-06-09,2025-07-02,2025-07-11,748,694,1
PO-00003255,SUP-002,SKU-0016,WH-PORTO,2025-06-22,2025-07-15,2025-07-23,748,721,1
PO-00003256,SUP-002,SKU-0016,WH-PORTO,2025-07-17,2025-08-09,2025-08-20,748,632,1
PO-00003257,SUP-002,SKU-0016,WH-PORTO,2025-07-24,2025-08-16,2025-09-02,748,712,1
PO-00003258,SUP-002,SKU-0016,WH-PORTO,2025-08-01,2025-08-24,2025-08-31,748,748,1
PO-00003259,SUP-002,SKU-0016,WH-PORTO,2025-08-31,2025-09-23,2025-10-11,748,657,1
PO-00003260,SUP-002,SKU-0016,WH-PORTO,2025-09-08,2025-10-01,2025-10-06,748,707,1
PO-00003261,SUP-002,SKU-0016,WH-PORTO,2025-09-18,2025-10-11,2025-10-10,748,695,0
PO-00003262,SUP-002,SKU-0016,WH-PORTO,2025-10-14,2025-11-06,2025-11-10,748,742,1
PO-00003263,SUP-002,SKU-0016,WH-PORTO,2025-10-23,2025-11-15,2025-11-20,748,717,1
PO-00003264,SUP-002,SKU-0016,WH-PORTO,2025-11-10,2025-12-03,2025-11-30,748,696,0
PO-00003265,SUP-002,SKU-0016,WH-PORTO,2025-11-17,2025-12-10,2025-12-23,748,723,1
PO-00003266,SUP-002,SKU-0016,WH-PORTO,2025-11-28,2025-12-21,2025-12-16,748,702,0
PO-00003267,SUP-002,SKU-0016,WH-PORTO,2025-12-08,2025-12-31,2026-01-08,748,722,1
PO-00003268,SUP-002,SKU-0016,WH-PORTO,2025-12-23,2026-01-15,2026-01-18,748,718,1
PO-00003269,SUP-002,SKU-0016,WH-MAD,2024-01-06,2024-01-29,2024-01-16,748,671,0
PO-00003270,SUP-002,SKU-0016,WH-MAD,2024-01-15,2024-02-07,2024-01-25,748,668,0
PO-00003271,SUP-002,SKU-0016,WH-MAD,2024-01-24,2024-02-16,2024-02-14,748,681,0
PO-00003272,SUP-002,SKU-0016,WH-MAD,2024-02-01,2024-02-24,2024-02-26,748,659,1
PO-00003273,SUP-002,SKU-0016,WH-MAD,2024-02-08,2024-03-02,2024-03-02,748,640,0
PO-00003274,SUP-002,SKU-0016,WH-MAD,2024-02-21,2024-03-15,2024-03-24,748,672,1
PO-00003275,SUP-002,SKU-0016,WH-MAD,2024-03-04,2024-03-27,2024-04-07,748,748,1
PO-00003276,SUP-002,SKU-0016,WH-MAD,2024-03-14,2024-04-06,2024-04-01,748,662,0
PO-00003277,SUP-002,SKU-0016,WH-MAD,2024-04-01,2024-04-24,2024-04-23,748,748,0
PO-00003278,SUP-002,SKU-0016,WH-MAD,2024-04-09,2024-05-02,2024-05-08,748,694,1
PO-00003279,SUP-002,SKU-0016,WH-MAD,2024-04-23,2024-05-16,2024-05-25,748,748,1
PO-00003280,SUP-002,SKU-0016,WH-MAD,2024-05-08,2024-05-31,2024-06-14,748,748,1
PO-00003281,SUP-002,SKU-0016,WH-MAD,2024-05-25,2024-06-17,2024-06-22,748,663,1
PO-00003282,SUP-002,SKU-0016,WH-MAD,2024-06-02,2024-06-25,2024-06-28,748,618,1
PO-00003283,SUP-002,SKU-0016,WH-MAD,2024-06-20,2024-07-13,2024-07-21,748,712,1
PO-00003284,SUP-002,SKU-0016,WH-MAD,2024-06-28,2024-07-21,2024-07-26,748,668,1
PO-00003285,SUP-002,SKU-0016,WH-MAD,2024-07-05,2024-07-28,2024-07-25,748,723,0
PO-00003286,SUP-002,SKU-0016,WH-MAD,2024-07-27,2024-08-19,2024-08-16,748,692,0
PO-00003287,SUP-002,SKU-0016,WH-MAD,2024-08-03,2024-08-26,2024-08-27,748,639,1
PO-00003288,SUP-002,SKU-0016,WH-MAD,2024-08-10,2024-09-02,2024-09-06,748,588,1
