order_id,order_date,expected_delivery_date,product_id,supplier_id,warehouse_id,ordered_qty,unit_cost,expected_lead_time_days,realized_lead_time_days,received_qty,received_date,po_value
PO-0000796,2025-12-02,2025-12-09,SKU-006,SUP-03,WH-MAD,983,54.45,7,7,983,2025-12-09,53524.35
PO-0000797,2025-12-12,2025-12-20,SKU-006,SUP-03,WH-MAD,904,54.45,7,8,904,2025-12-20,49222.8
PO-0000798,2025-12-23,2025-12-27,SKU-006,SUP-03,WH-MAD,906,54.45,7,4,906,2025-12-27,49331.7
PO-0000799,2024-01-09,2024-01-15,SKU-007,SUP-02,WH-LIS,862,7.81,5,6,862,2024-01-15,6732.22
PO-0000800,2024-01-22,2024-01-28,SKU-007,SUP-02,WH-LIS,920,7.81,5,6,920,2024-01-28,7185.2
PO-0000801,2024-02-03,2024-02-08,SKU-007,SUP-02,WH-LIS,943,7.81,5,5,943,2024-02-08,7364.83
PO-0000802,2024-02-16,2024-02-20,SKU-007,SUP-02,WH-LIS,914,7.81,5,4,914,2024-02-20,7138.34
PO-0000803,2024-02-28,2024-03-06,SKU-007,SUP-02,WH-LIS,897,7.81,5,7,897,2024-03-06,7005.57
PO-0000804,2024-03-12,2024-03-17,SKU-007,SUP-02,WH-LIS,922,7.81,5,5,922,2024-03-17,7200.82
PO-0000805,2024-03-24,2024-03-29,SKU-007,SUP-02,WH-LIS,974,7.81,5,5,974,2024-03-29,7606.94
PO-0000806,2024-04-04,2024-04-09,SKU-007,SUP-02,WH-LIS,884,7.81,5,5,884,2024-04-09,6904.04
PO-0000807,2024-04-15,2024-04-19,SKU-007,SUP-02,WH-LIS,952,7.81,5,4,952,2024-04-19,7435.12
PO-0000808,2024-04-28,2024-05-04,SKU-007,SUP-02,WH-LIS,919,7.81,5,6,919,2024-05-04,7177.39
PO-0000809,2024-05-09,2024-05-12,SKU-007,SUP-02,WH-LIS,895,7.81,5,3,895,2024-05-12,6989.95
PO-0000810,2024-05-21,2024-05-24,SKU-007,SUP-02,WH-LIS,956,7.81,5,3,956,2024-05-24,7466.36
PO-0000811,2024-06-01,2024-06-08,SKU-007,SUP-02,WH-LIS,862,7.81,5,7,862,2024-06-08,6732.22
PO-0000812,2024-06-12,2024-06-19,SKU-007,SUP-02,WH-LIS,972,7.81,5,7,972,2024-06-19,7591.32
PO-0000813,2024-06-26,2024-06-30,SKU-007,SUP-02,WH-LIS,904,7.81,5,4,904,2024-06-30,7060.24
PO-0000814,2024-07-08,2024-07-12,SKU-007,SUP-02,WH-LIS,934,7.81,5,4,934,2024-07-12,7294.54
PO-0000815,2024-07-20,2024-07-24,SKU-007,SUP-02,WH-LIS,858,7.81,5,4,858,2024-07-24,6700.98
PO-0000816,2024-07-31,2024-08-05,SKU-007,SUP-02,WH-LIS,925,7.81,5,5,925,2024-08-05,7224.25
PO-0000817,2024-08-09,2024-08-13,SKU-007,SUP-02,WH-LIS,862,7.81,5,4,862,2024-08-13,6732.22
PO-0000818,2024-08-19,2024-08-24,SKU-007,SUP-02,WH-LIS,856,7.81,5,5,856,2024-08-24,6685.36
PO-0000819,2024-08-30,2024-09-05,SKU-007,SUP-02,WH-LIS,958,7.81,5,6,958,2024-09-05,7481.98
PO-0000820,2024-09-11,2024-09-13,SKU-007,SUP-02,WH-LIS,931,7.81,5,2,931,2024-09-13,7271.11
PO-0000821,2024-09-22,2024-09-25,SKU-007,SUP-02,WH-LIS,892,7.81,5,3,892,2024-09-25,6966.52
PO-0000822,2024-10-03,2024-10-07,SKU-007,SUP-02,WH-LIS,896,7.81,5,4,896,2024-10-07,6997.76
PO-0000823,2024-10-14,2024-10-21,SKU-007,SUP-02,WH-LIS,941,7.81,5,7,941,2024-10-21,7349.21
PO-0000824,2024-10-24,2024-10-31,SKU-007,SUP-02,WH-LIS,859,7.81,5,7,859,2024-10-31,6708.79
PO-0000825,2024-11-05,2024-11-11,SKU-007,SUP-02,WH-LIS,882,7.81,5,6,882,2024-11-11,6888.42
PO-0000826,2024-11-16,2024-11-22,SKU-007,SUP-02,WH-LIS,911,7.81,5,6,911,2024-11-22,7114.91
PO-0000827,2024-11-26,2024-11-29,SKU-007,SUP-02,WH-LIS,857,7.81,5,3,857,2024-11-29,6693.17
PO-0000828,2024-12-06,2024-12-09,SKU-007,SUP-02,WH-LIS,922,7.81,5,3,922,2024-12-09,7200.82
PO-0000829,2024-12-16,2024-12-23,SKU-007,SUP-02,WH-LIS,934,7.81,5,7,934,2024-12-23,7294.54
PO-0000830,2024-12-26,2024-12-31,SKU-007,SUP-02,WH-LIS,908,7.81,5,5,908,2024-12-31,7091.48
PO-0000831,2025-01-05,2025-01-09,SKU-007,SUP-02,WH-LIS,869,7.81,5,4,869,2025-01-09,6786.89
PO-0000832,2025-01-17,2025-01-20,SKU-007,SUP-02,WH-LIS,911,7.81,5,3,911,2025-01-20,7114.91
PO-0000833,2025-01-29,2025-02-04,SKU-007,SUP-02,WH-LIS,877,7.81,5,6,877,2025-02-04,6849.37
PO-0000834,2025-02-10,2025-02-15,SKU-007,SUP-02,WH-LIS,922,7.81,5,5,922,2025-02-15,7200.82
PO-0000835,2025-02-22,2025-02-28,SKU-007,SUP-02,WH-LIS,857,7.81,5,6,857,2025-02-28,6693.17
PO-0000836,2025-03-06,2025-03-11,SKU-007,SUP-02,WH-LIS,925,7.81,5,5,925,2025-03-11,7224.25
PO-0000837,2025-03-19,2025-03-27,SKU-007,SUP-02,WH-LIS,936,7.81,5,8,936,2025-03-27,7310.16
PO-0000838,2025-03-31,2025-04-04,SKU-007,SUP-02,WH-LIS,885,7.81,5,4,885,2025-04-04,6911.85
PO-0000839,2025-04-11,2025-04-15,SKU-007,SUP-02,WH-LIS,920,7.81,5,4,920,2025-04-15,7185.2
PO-0000840,2025-04-22,2025-04-25,SKU-007,SUP-02,WH-LIS,894,7.81,5,3,894,2025-04-25,6982.14
PO-0000841,2025-05-04,2025-05-11,SKU-007,SUP-02,WH-LIS,887,7.81,5,7,887,2025-05-11,6927.47
PO-0000842,2025-05-17,2025-05-22,SKU-007,SUP-02,WH-LIS,914,7.81,5,5,914,2025-05-22,7138.34
PO-0000843,2025-05-28,2025-06-01,SKU-007,SUP-02,WH-LIS,885,7.81,5,4,885,2025-06-01,6911.85
PO-0000844,2025-06-09,2025-06-16,SKU-007,SUP-02,WH-LIS,916,7.81,5,7,916,2025-06-16,7153.96
PO-0000845,2025-06-20,2025-06-24,SKU-007,SUP-02,WH-LIS,891,7.81,5,4,891,2025-06-24,6958.71
PO-0000846,2025-07-02,2025-07-08,SKU-007,SUP-02,WH-LIS,953,7.81,5,6,953,2025-07-08,7442.93
PO-0000847,2025-07-14,2025-07-21,SKU-007,SUP-02,WH-LIS,913,7.81,5,7,913,2025-07-21,7130.53
PO-0000848,2025-07-24,2025-07-31,SKU-007,SUP-02,WH-LIS,860,7.81,5,7,860,2025-07-31,6716.6
PO-0000849,2025-08-03,2025-08-10,SKU-007,SUP-02,WH-LIS,894,7.81,5,7,894,2025-08-10,6982.14
PO-0000850,2025-08-12,2025-08-16,SKU-007,SUP-02,WH-LIS,869,7.81,5,4,869,2025-08-16,6786.89
PO-0000851,2025-08-24,2025-08-28,SKU-007,SUP-02,WH-LIS,894,7.81,5,4,894,2025-08-28,6982.14
PO-0000852,2025-09-04,2025-09-12,SKU-007,SUP-02,WH-LIS,921,7.81,5,8,921,2025-09-12,7193.01
PO-0000853,2025-09-16,2025-09-21,SKU-007,SUP-02,WH-LIS,930,7.81,5,5,930,2025-09-21,7263.3
PO-0000854,2025-09-29,2025-10-06,SKU-007,SUP-02,WH-LIS,893,7.81,5,7,893,2025-10-06,6974.33
PO-0000855,2025-10-10,2025-10-13,SKU-007,SUP-02,WH-LIS,938,7.81,5,3,938,2025-10-13,7325.78
PO-0000856,2025-10-22,2025-10-27,SKU-007,SUP-02,WH-LIS,945,7.81,5,5,945,2025-10-27,7380.45
PO-0000857,2025-11-03,2025-11-09,SKU-007,SUP-02,WH-LIS,928,7.81,5,6,928,2025-11-09,7247.68
PO-0000858,2025-11-14,2025-11-20,SKU-007,SUP-02,WH-LIS,905,7.81,5,6,905,2025-11-20,7068.05
PO-0000859,2025-11-23,2025-11-28,SKU-007,SUP-02,WH-LIS,942,7.81,5,5,942,2025-11-28,7357.02
PO-0000860,2025-12-05,2025-12-09,SKU-007,SUP-02,WH-LIS,884,7.81,5,4,884,2025-12-09,6904.04
PO-0000861,2025-12-15,2025-12-21,SKU-007,SUP-02,WH-LIS,958,7.81,5,6,958,2025-12-21,7481.98
PO-0000862,2025-12-26,2026-01-01,SKU-007,SUP-02,WH-LIS,918,7.81,5,6,918,2026-01-01,7169.58
PO-0000863,2024-01-10,2024-01-13,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2024-01-13,4982.78
PO-0000864,2024-01-22,2024-01-26,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-01-26,4982.78
PO-0000865,2024-01-31,2024-02-04,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-02-04,4982.78
PO-0000866,2024-02-11,2024-02-17,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-02-17,4982.78
PO-0000867,2024-02-21,2024-02-24,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2024-02-24,4982.78
PO-0000868,2024-03-02,2024-03-09,SKU-007,SUP-02,WH-PORTO,638,7.81,5,7,638,2024-03-09,4982.78
PO-0000869,2024-03-12,2024-03-18,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-03-18,4982.78
PO-0000870,2024-03-22,2024-03-26,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-03-26,4982.78
PO-0000871,2024-03-31,2024-04-04,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-04-04,4982.78
PO-0000872,2024-04-10,2024-04-14,SKU-007,SUP-02,WH-PORTO,648,7.81,5,4,648,2024-04-14,5060.88
PO-0000873,2024-04-17,2024-04-23,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-04-23,4982.78
PO-0000874,2024-04-27,2024-05-03,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-05-03,4982.78
PO-0000875,2024-05-07,2024-05-12,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2024-05-12,4982.78
PO-0000876,2024-05-16,2024-05-19,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2024-05-19,4982.78
PO-0000877,2024-05-26,2024-06-03,SKU-007,SUP-02,WH-PORTO,638,7.81,5,8,638,2024-06-03,4982.78
PO-0000878,2024-06-06,2024-06-10,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-06-10,4982.78
PO-0000879,2024-06-16,2024-06-21,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2024-06-21,4982.78
PO-0000880,2024-06-25,2024-07-02,SKU-007,SUP-02,WH-PORTO,638,7.81,5,7,638,2024-07-02,4982.78
PO-0000881,2024-07-05,2024-07-09,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-07-09,4982.78
PO-0000882,2024-07-12,2024-07-16,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-07-16,4982.78
PO-0000883,2024-07-24,2024-07-29,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2024-07-29,4982.78
PO-0000884,2024-08-01,2024-08-07,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-08-07,4982.78
PO-0000885,2024-08-11,2024-08-15,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-08-15,4982.78
PO-0000886,2024-08-20,2024-08-22,SKU-007,SUP-02,WH-PORTO,638,7.81,5,2,638,2024-08-22,4982.78
PO-0000887,2024-08-30,2024-09-04,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2024-09-04,4982.78
PO-0000888,2024-09-09,2024-09-15,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-09-15,4982.78
PO-0000889,2024-09-18,2024-09-23,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2024-09-23,4982.78
PO-0000890,2024-09-27,2024-10-03,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-10-03,4982.78
PO-0000891,2024-10-06,2024-10-12,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2024-10-12,4982.78
PO-0000892,2024-10-15,2024-10-22,SKU-007,SUP-02,WH-PORTO,638,7.81,5,7,638,2024-10-22,4982.78
PO-0000893,2024-10-25,2024-11-03,SKU-007,SUP-02,WH-PORTO,638,7.81,5,9,638,2024-11-03,4982.78
PO-0000894,2024-11-07,2024-11-11,SKU-007,SUP-02,WH-PORTO,681,7.81,5,4,681,2024-11-11,5318.61
PO-0000895,2024-11-16,2024-11-21,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2024-11-21,4982.78
PO-0000896,2024-11-24,2024-11-29,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2024-11-29,4982.78
PO-0000897,2024-12-03,2024-12-04,SKU-007,SUP-02,WH-PORTO,638,7.81,5,1,638,2024-12-04,4982.78
PO-0000898,2024-12-12,2024-12-16,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2024-12-16,4982.78
PO-0000899,2024-12-19,2024-12-26,SKU-007,SUP-02,WH-PORTO,638,7.81,5,7,638,2024-12-26,4982.78
PO-0000900,2024-12-28,2025-01-05,SKU-007,SUP-02,WH-PORTO,638,7.81,5,8,638,2025-01-05,4982.78
PO-0000901,2025-01-09,2025-01-12,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2025-01-12,4982.78
PO-0000902,2025-01-20,2025-01-24,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-01-24,4982.78
PO-0000903,2025-01-29,2025-02-01,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2025-02-01,4982.78
PO-0000904,2025-02-09,2025-02-13,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-02-13,4982.78
PO-0000905,2025-02-20,2025-02-23,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2025-02-23,4982.78
PO-0000906,2025-03-01,2025-03-06,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2025-03-06,4982.78
PO-0000907,2025-03-10,2025-03-17,SKU-007,SUP-02,WH-PORTO,638,7.81,5,7,638,2025-03-17,4982.78
PO-0000908,2025-03-20,2025-03-26,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2025-03-26,4982.78
PO-0000909,2025-03-31,2025-04-05,SKU-007,SUP-02,WH-PORTO,667,7.81,5,5,667,2025-04-05,5209.27
PO-0000910,2025-04-10,2025-04-14,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-04-14,4982.78
PO-0000911,2025-04-19,2025-04-24,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2025-04-24,4982.78
PO-0000912,2025-04-29,2025-05-03,SKU-007,SUP-02,WH-PORTO,645,7.81,5,4,645,2025-05-03,5037.45
PO-0000913,2025-05-07,2025-05-12,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2025-05-12,4982.78
PO-0000914,2025-05-17,2025-05-24,SKU-007,SUP-02,WH-PORTO,638,7.81,5,7,638,2025-05-24,4982.78
PO-0000915,2025-05-27,2025-06-01,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2025-06-01,4982.78
PO-0000916,2025-06-07,2025-06-14,SKU-007,SUP-02,WH-PORTO,638,7.81,5,7,638,2025-06-14,4982.78
PO-0000917,2025-06-17,2025-06-23,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2025-06-23,4982.78
PO-0000918,2025-06-28,2025-07-02,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-07-02,4982.78
PO-0000919,2025-07-07,2025-07-12,SKU-007,SUP-02,WH-PORTO,647,7.81,5,5,647,2025-07-12,5053.07
PO-0000920,2025-07-16,2025-07-22,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2025-07-22,4982.78
PO-0000921,2025-07-25,2025-07-30,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2025-07-30,4982.78
PO-0000922,2025-08-03,2025-08-08,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2025-08-08,4982.78
PO-0000923,2025-08-13,2025-08-17,SKU-007,SUP-02,WH-PORTO,677,7.81,5,4,677,2025-08-17,5287.37
PO-0000924,2025-08-21,2025-08-24,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2025-08-24,4982.78
PO-0000925,2025-08-30,2025-09-03,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-09-03,4982.78
PO-0000926,2025-09-08,2025-09-12,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-09-12,4982.78
PO-0000927,2025-09-17,2025-09-23,SKU-007,SUP-02,WH-PORTO,641,7.81,5,6,641,2025-09-23,5006.21
PO-0000928,2025-09-26,2025-09-30,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-09-30,4982.78
PO-0000929,2025-10-04,2025-10-09,SKU-007,SUP-02,WH-PORTO,638,7.81,5,5,638,2025-10-09,4982.78
PO-0000930,2025-10-13,2025-10-21,SKU-007,SUP-02,WH-PORTO,638,7.81,5,8,638,2025-10-21,4982.78
PO-0000931,2025-10-25,2025-10-28,SKU-007,SUP-02,WH-PORTO,638,7.81,5,3,638,2025-10-28,4982.78
PO-0000932,2025-11-03,2025-11-07,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-11-07,4982.78
PO-0000933,2025-11-14,2025-11-18,SKU-007,SUP-02,WH-PORTO,638,7.81,5,4,638,2025-11-18,4982.78
PO-0000934,2025-11-23,2025-11-29,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2025-11-29,4982.78
PO-0000935,2025-12-02,2025-12-06,SKU-007,SUP-02,WH-PORTO,648,7.81,5,4,648,2025-12-06,5060.88
PO-0000936,2025-12-09,2025-12-19,SKU-007,SUP-02,WH-PORTO,638,7.81,5,10,638,2025-12-19,4982.78
PO-0000937,2025-12-22,2025-12-28,SKU-007,SUP-02,WH-PORTO,638,7.81,5,6,638,2025-12-28,4982.78
PO-0000938,2024-01-06,2024-01-11,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2024-01-11,9856.22
PO-0000939,2024-01-27,2024-02-02,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2024-02-02,9856.22
PO-0000940,2024-02-18,2024-02-26,SKU-007,SUP-02,WH-MAD,1262,7.81,5,8,1262,2024-02-26,9856.22
PO-0000941,2024-03-10,2024-03-15,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2024-03-15,9856.22
PO-0000942,2024-04-01,2024-04-04,SKU-007,SUP-02,WH-MAD,1262,7.81,5,3,1262,2024-04-04,9856.22
PO-0000943,2024-04-21,2024-04-28,SKU-007,SUP-02,WH-MAD,1262,7.81,5,7,1262,2024-04-28,9856.22
PO-0000944,2024-05-11,2024-05-16,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2024-05-16,9856.22
PO-0000945,2024-05-31,2024-06-04,SKU-007,SUP-02,WH-MAD,1262,7.81,5,4,1262,2024-06-04,9856.22
PO-0000946,2024-06-19,2024-06-22,SKU-007,SUP-02,WH-MAD,1262,7.81,5,3,1262,2024-06-22,9856.22
PO-0000947,2024-07-07,2024-07-13,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2024-07-13,9856.22
PO-0000948,2024-07-26,2024-07-29,SKU-007,SUP-02,WH-MAD,1262,7.81,5,3,1262,2024-07-29,9856.22
PO-0000949,2024-08-14,2024-08-22,SKU-007,SUP-02,WH-MAD,1262,7.81,5,8,1262,2024-08-22,9856.22
PO-0000950,2024-09-04,2024-09-10,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2024-09-10,9856.22
PO-0000951,2024-09-27,2024-10-03,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2024-10-03,9856.22
PO-0000952,2024-10-17,2024-10-23,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2024-10-23,9856.22
PO-0000953,2024-11-06,2024-11-12,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2024-11-12,9856.22
PO-0000954,2024-11-26,2024-12-01,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2024-12-01,9856.22
PO-0000955,2024-12-13,2024-12-16,SKU-007,SUP-02,WH-MAD,1262,7.81,5,3,1262,2024-12-16,9856.22
PO-0000956,2024-12-29,2025-01-05,SKU-007,SUP-02,WH-MAD,1262,7.81,5,7,1262,2025-01-05,9856.22
PO-0000957,2025-01-17,2025-01-20,SKU-007,SUP-02,WH-MAD,1262,7.81,5,3,1262,2025-01-20,9856.22
PO-0000958,2025-02-07,2025-02-11,SKU-007,SUP-02,WH-MAD,1262,7.81,5,4,1262,2025-02-11,9856.22
PO-0000959,2025-03-02,2025-03-07,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2025-03-07,9856.22
PO-0000960,2025-03-24,2025-03-29,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2025-03-29,9856.22
PO-0000961,2025-04-11,2025-04-18,SKU-007,SUP-02,WH-MAD,1262,7.81,5,7,1262,2025-04-18,9856.22
PO-0000962,2025-04-30,2025-05-06,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2025-05-06,9856.22
PO-0000963,2025-05-21,2025-05-25,SKU-007,SUP-02,WH-MAD,1262,7.81,5,4,1262,2025-05-25,9856.22
PO-0000964,2025-06-10,2025-06-15,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2025-06-15,9856.22
PO-0000965,2025-06-28,2025-07-03,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2025-07-03,9856.22
PO-0000966,2025-07-15,2025-07-19,SKU-007,SUP-02,WH-MAD,1262,7.81,5,4,1262,2025-07-19,9856.22
PO-0000967,2025-08-02,2025-08-08,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2025-08-08,9856.22
PO-0000968,2025-08-20,2025-08-28,SKU-007,SUP-02,WH-MAD,1262,7.81,5,8,1262,2025-08-28,9856.22
PO-0000969,2025-09-08,2025-09-13,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2025-09-13,9856.22
PO-0000970,2025-09-27,2025-10-03,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2025-10-03,9856.22
PO-0000971,2025-10-18,2025-10-24,SKU-007,SUP-02,WH-MAD,1262,7.81,5,6,1262,2025-10-24,9856.22
PO-0000972,2025-11-07,2025-11-11,SKU-007,SUP-02,WH-MAD,1262,7.81,5,4,1262,2025-11-11,9856.22
PO-0000973,2025-11-25,2025-11-29,SKU-007,SUP-02,WH-MAD,1262,7.81,5,4,1262,2025-11-29,9856.22
PO-0000974,2025-12-12,2025-12-16,SKU-007,SUP-02,WH-MAD,1262,7.81,5,4,1262,2025-12-16,9856.22
PO-0000975,2025-12-30,2026-01-04,SKU-007,SUP-02,WH-MAD,1262,7.81,5,5,1262,2026-01-04,9856.22
PO-0000976,2024-01-01,2024-01-18,SKU-008,SUP-04,WH-LIS,1218,36.68,17,17,1218,2024-01-18,44676.24
PO-0000977,2024-01-25,2024-02-04,SKU-008,SUP-04,WH-LIS,1239,36.68,17,10,1239,2024-02-04,45446.52
PO-0000978,2024-02-22,2024-03-12,SKU-008,SUP-04,WH-LIS,1212,36.68,17,19,1212,2024-03-12,44456.16
PO-0000979,2024-03-17,2024-04-03,SKU-008,SUP-04,WH-LIS,1231,36.68,17,17,1231,2024-04-03,45153.08
PO-0000980,2024-04-10,2024-04-25,SKU-008,SUP-04,WH-LIS,1232,36.68,17,15,1232,2024-04-25,45189.76
PO-0000981,2024-05-04,2024-05-25,SKU-008,SUP-04,WH-LIS,1239,36.68,17,21,1239,2024-05-25,45446.52
PO-0000982,2024-05-28,2024-06-14,SKU-008,SUP-04,WH-LIS,1236,36.68,17,17,1236,2024-06-14,45336.48
PO-0000983,2024-06-20,2024-07-08,SKU-008,SUP-04,WH-LIS,1241,36.68,17,18,1241,2024-07-08,45519.88
PO-0000984,2024-07-14,2024-08-02,SKU-008,SUP-04,WH-LIS,1214,36.68,17,19,1214,2024-08-02,44529.52
PO-0000985,2024-08-06,2024-08-22,SKU-008,SUP-04,WH-LIS,1207,36.68,17,16,1207,2024-08-22,44272.76
PO-0000986,2024-08-29,2024-09-19,SKU-008,SUP-04,WH-LIS,1229,36.68,17,21,1229,2024-09-19,45079.72
PO-0000987,2024-09-23,2024-10-11,SKU-008,SUP-04,WH-LIS,1221,36.68,17,18,1221,2024-10-11,44786.28
PO-0000988,2024-10-18,2024-11-02,SKU-008,SUP-04,WH-LIS,1240,36.68,17,15,1240,2024-11-02,45483.2
PO-0000989,2024-11-12,2024-11-27,SKU-008,SUP-04,WH-LIS,1234,36.68,17,15,1234,2024-11-27,45263.12
PO-0000990,2024-12-06,2024-12-23,SKU-008,SUP-04,WH-LIS,1261,36.68,17,17,1261,2024-12-23,46253.48
PO-0000991,2024-12-27,2025-01-13,SKU-008,SUP-04,WH-LIS,1241,36.68,17,17,1241,2025-01-13,45519.88
PO-0000992,2025-01-21,2025-02-10,SKU-008,SUP-04,WH-LIS,1253,36.68,17,20,1253,2025-02-10,45960.04
PO-0000993,2025-02-15,2025-02-26,SKU-008,SUP-04,WH-LIS,1240,36.68,17,11,1240,2025-02-26,45483.2
PO-0000994,2025-03-10,2025-03-31,SKU-008,SUP-04,WH-LIS,1255,36.68,17,21,1255,2025-03-31,46033.4
PO-0000995,2025-04-02,2025-04-14,SKU-008,SUP-04,WH-LIS,1209,36.68,17,12,1209,2025-04-14,44346.12
PO-0000996,2025-04-27,2025-05-15,SKU-008,SUP-04,WH-LIS,1262,36.68,17,18,1262,2025-05-15,46290.16
PO-0000997,2025-05-22,2025-06-12,SKU-008,SUP-04,WH-LIS,1243,36.68,17,21,1243,2025-06-12,45593.24
PO-0000998,2025-06-13,2025-07-01,SKU-008,SUP-04,WH-LIS,1225,36.68,17,18,1225,2025-07-01,44933.0
PO-0000999,2025-07-06,2025-07-25,SKU-008,SUP-04,WH-LIS,1207,36.68,17,19,1207,2025-07-25,44272.76
PO-0001000,2025-07-27,2025-08-14,SKU-008,SUP-04,WH-LIS,1213,36.68,17,18,1213,2025-08-14,44492.84
PO-0001001,2025-08-19,2025-09-02,SKU-008,SUP-04,WH-LIS,1264,36.68,17,14,1264,2025-09-02,46363.52
PO-0001002,2025-09-13,2025-09-24,SKU-008,SUP-04,WH-LIS,1250,36.68,17,11,1250,2025-09-24,45850.0
PO-0001003,2025-10-10,2025-10-25,SKU-008,SUP-04,WH-LIS,1207,36.68,17,15,1207,2025-10-25,44272.76
PO-0001004,2025-11-03,2025-11-16,SKU-008,SUP-04,WH-LIS,1260,36.68,17,13,1260,2025-11-16,46216.8
PO-0001005,2025-11-27,2025-12-13,SKU-008,SUP-04,WH-LIS,1228,36.68,17,16,1228,2025-12-13,45043.04
PO-0001006,2025-12-20,2026-01-10,SKU-008,SUP-04,WH-LIS,1236,36.68,17,21,1236,2026-01-10,45336.48
PO-0001007,2024-01-10,2024-01-27,SKU-008,SUP-04,WH-PORTO,693,36.68,17,17,693,2024-01-27,25419.24
PO-0001008,2024-01-28,2024-02-14,SKU-008,SUP-04,WH-PORTO,676,36.68,17,17,676,2024-02-14,24795.68
PO-0001009,2024-02-15,2024-03-05,SKU-008,SUP-04,WH-PORTO,685,36.68,17,19,685,2024-03-05,25125.8
