intervention_id,intervention_rank,created_date,due_date,intervention_status,owner_function,intervention_type,product_id,product_name,warehouse_id,supplier_id,category,region,risk_tier,main_risk_driver,recommended_action,selected_scenario,governance_priority_score,target_governance_score,required_score_reduction,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,fill_rate,stockout_rate,lost_sales_revenue,inventory_value_sum,expected_margin_recovery_proxy,expected_wc_release_proxy,expected_value_proxy,sla_days,evidence_required
INT-00143,143,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0112,Health Product 112,WH-PORTO,SUP-001,Health,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,37.60354051732972,30.0,7.603540517329719,39.62025250957258,28.208002740482605,27.244731034051895,95.15844504508888,0.8916618338532732,0.9421504708682604,0.0578495291317396,7876.31,3369222.85,1092.2148686528506,7510.51856272838,8602.73343138123,35,Supplier corrective action plan and OTD recovery evidence
INT-00144,144,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0112,Health Product 112,WH-MAD,SUP-001,Health,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,37.00041679593308,30.0,7.000416795933077,42.371448167744454,25.931872936230235,21.174915307602262,95.15844504508888,5.849473633321386,0.9351361943954536,0.0648638056045463,9327.58,3439412.41,1383.2807537517142,50296.880516033416,51680.16126978513,35,Supplier corrective action plan and OTD recovery evidence
INT-00145,145,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0071,Pet Care Product 71,WH-PORTO,SUP-003,Pet Care,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,36.911227210410146,30.0,6.911227210410146,18.70844793713162,18.07124171333116,51.56789056087551,98.25809170536029,16.56789056087551,0.9453831041257368,0.0546168958742632,2171.18,1820070.0,142.167927972495,75386.80143283174,75528.96936080423,35,Supplier corrective action plan and OTD recovery evidence
INT-00146,146,2026-04-02,2026-05-07,Monitor,Operations Intelligence,Monitor,SKU-0008,Health Product 8,WH-LIS,SUP-004,Health,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,36.21228523659653,30.0,6.212285236596529,49.028804744760265,50.49360098583733,9.398452290148573,58.97763862848871,11.748065362685717,0.944225666806312,0.055774333193688,407268.18,28303279.68,69887.55226590855,831271.9491475362,901159.5014134448,35,Periodic risk monitoring evidence
INT-00147,147,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0107,Personal Care Product 107,WH-PORTO,SUP-002,Personal Care,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,36.18365023541845,30.0,6.1836502354184475,34.160916899416655,42.899663144855325,10.810437184976898,96.02684642340184,4.2021709682252295,0.9146152764101844,0.0853847235898157,57033.72,6672145.04,6819.134592846091,70093.7354571899,76912.870050036,35,Supplier corrective action plan and OTD recovery evidence
INT-00148,148,2026-04-02,2026-05-07,Monitor,Operations Intelligence,Monitor,SKU-0093,Frozen Product 93,WH-LYON,SUP-005,Frozen,France South-East,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,36.04672495411435,30.0,6.046724954114353,54.97015980630644,58.62445723187814,0.0,62.22816255992259,0.0,0.904156479217604,0.0958435207823961,23196.6,1790776.26,4462.922831370387,0.0,4462.922831370387,35,Periodic risk monitoring evidence
INT-00149,149,2026-04-02,2026-05-07,Monitor,Operations Intelligence,Monitor,SKU-0086,Dairy Product 86,WH-LYON,SUP-004,Dairy,France South-East,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,Service Protect,35.99351034936001,30.0,5.993510349360008,56.21752072343634,59.38583270535042,0.0,58.97763862848871,0.0,0.8991710625470987,0.1008289374529012,12028.62,722852.24,2366.7671794351922,0.0,2366.7671794351922,35,Periodic risk monitoring evidence
INT-00150,150,2026-04-02,2026-05-07,Monitor,Operations Intelligence,Monitor,SKU-0090,Snacks Product 90,WH-MAD,SUP-004,Snacks,Spain Central,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,Service Protect,35.92002098005106,30.0,5.9200209800510635,47.16271017623194,68.92976525998728,0.0,58.97763862848871,0.0,0.8785165562913907,0.1214834437086092,45791.21,2017191.68,7558.731480471408,0.0,7558.731480471408,35,Periodic risk monitoring evidence
INT-00151,151,2026-04-02,2026-05-07,Monitor,Operations Intelligence,Monitor,SKU-0018,Snacks Product 18,WH-PORTO,SUP-004,Snacks,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,35.79798986321698,30.0,5.7979898632169835,54.18310269360639,57.76332679314764,1.5655208233753533,58.97763862848871,1.9569010292191915,0.9209948577406474,0.0790051422593525,109492.04,4340427.96,20764.1645660836,21234.469855439387,41998.63442152299,35,Periodic risk monitoring evidence
INT-00152,152,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0107,Personal Care Product 107,WH-MAD,SUP-002,Personal Care,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,35.50187707201813,30.0,5.501877072018132,34.12106778749685,40.621010552593425,8.334705554165673,96.02684642340184,7.225526576459112,0.9147729891680112,0.0852270108319889,57910.68,6872250.36,6915.909832650133,124139.06904065177,131054.9788733019,35,Supplier corrective action plan and OTD recovery evidence
INT-00153,153,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0075,Personal Care Product 75,WH-LYON,SUP-002,Personal Care,France South-East,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,35.246662891938755,30.0,5.246662891938755,0.6786385688295938,0.0,73.4315294117647,96.02684642340184,46.15071856734237,0.9948453608247424,0.0051546391752577,244.29,2028997.62,0.5802461559278351,234099.24533606874,234099.82558222467,35,Supplier corrective action plan and OTD recovery evidence
INT-00154,154,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0108,Household Product 108,WH-MAD,SUP-003,Household,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,35.013157221892776,30.0,5.013157221892776,2.131412103746395,0.6806238345482287,72.66108014844049,98.25809170536029,38.74076605422368,0.9878962536023056,0.0121037463976945,1869.42,8389865.78,13.945765452449551,812574.568523292,812588.5142887444,35,Supplier corrective action plan and OTD recovery evidence
INT-00155,155,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0040,Health Product 40,WH-LYON,SUP-007,Health,France South-East,Low,Supplier Risk,monitor only,Balanced Baseline,34.97425200165023,20.0,14.974252001650228,50.08684024275239,51.14611722274188,6.224418929100559,56.988316867560705,7.780523661375699,0.9328674751209962,0.0671325248790037,146485.77,13239367.3,25679.53275939299,257523.02634823427,283202.55910762725,60,Periodic risk monitoring evidence
INT-00156,156,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0095,Pet Care Product 95,WH-LIS,SUP-003,Pet Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,34.91072682635849,20.0,14.910726826358491,6.733283740701374,4.534912796149279,64.73858620484187,98.25809170536029,32.27729070904324,0.9759829968119024,0.0240170031880977,7756.32,12975731.94,182.78926170286903,1047053.6799749942,1047236.4692366971,60,Supplier corrective action plan and OTD recovery evidence
INT-00157,157,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0087,Pet Care Product 87,WH-LIS,SUP-003,Pet Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,34.87466624721721,20.0,14.874666247217213,22.706434664359016,24.0317774914504,37.125211625162756,98.25809170536029,2.656514531453448,0.9339844232908888,0.0660155767091111,16030.68,4962693.84,1273.9985581583635,32958.67075278628,34232.66931094464,60,Supplier corrective action plan and OTD recovery evidence
INT-00158,158,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0089,Beverages Product 89,WH-MAD,SUP-002,Beverages,Spain Central,Low,Supplier Risk,monitor only,Service Protect,34.63012565591857,20.0,14.630125655918569,21.344342478713344,27.298276324376832,36.46448153214774,96.02684642340184,2.095000124362637,0.937937559129612,0.0620624408703878,3073.3599999999997,903965.73,229.59596940132448,4734.520791923905,4964.116761325229,60,Supplier corrective action plan and OTD recovery evidence
INT-00159,159,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0051,Personal Care Product 51,WH-MAD,SUP-007,Personal Care,Spain Central,Low,Stockout Risk,monitor only,Service Protect,34.61889931090719,20.0,14.618899310907189,46.50823174060473,62.16066121948987,1.598668737504983,56.988316867560705,1.9983359218812289,0.9071543233979782,0.0928456766020217,106550.6,4375005.25,17344.17998915167,21856.82537373492,39201.005362886586,60,Periodic risk monitoring evidence
INT-00160,160,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0075,Personal Care Product 75,WH-MAD,SUP-002,Personal Care,Spain Central,Low,Supplier Risk,monitor only,Service Protect,34.30808060934794,20.0,14.30808060934794,13.385991540184117,13.764065874263023,50.101876880984946,96.02684642340184,20.582538490237525,0.9586961930828564,0.0413038069171435,2385.42,1715491.44,111.75924178925098,88272.9214836825,88384.68072547174,60,Supplier corrective action plan and OTD recovery evidence
INT-00161,161,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0028,Household Product 28,WH-LYON,SUP-008,Household,France South-East,Low,Stockout Risk,monitor only,Service Protect,34.298973891305074,20.0,14.298973891305074,47.99163062824554,62.390732300540456,0.0,56.593883965045265,0.0,0.8976452389137161,0.1023547610862839,40672.65,2074610.25,6831.813784151688,0.0,6831.813784151688,60,Periodic risk monitoring evidence
INT-00162,162,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0062,Dairy Product 62,WH-LYON,SUP-001,Dairy,France South-East,Low,Supplier Risk,monitor only,Service Protect,34.28349212856284,20.0,14.283492128562841,32.34403319380186,15.194910105683404,32.61969904240765,95.15844504508888,1.0036065166024124,0.961298377028714,0.0387016229712858,2318.8,1614155.74,262.4977045942572,4049.943048687973,4312.44075328223,60,Supplier corrective action plan and OTD recovery evidence
INT-00163,163,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0062,Dairy Product 62,WH-PORTO,SUP-001,Dairy,Portugal North,Low,Supplier Risk,monitor only,Service Protect,34.13541468153676,20.0,14.135414681536759,32.57454883227176,22.19960943265551,24.411764705882348,95.15844504508888,2.4959582141524685,0.9607218683651804,0.0392781316348195,2604.8,1671768.2,296.9756467940552,10431.658927372217,10728.634574166272,60,Supplier corrective action plan and OTD recovery evidence
INT-00164,164,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0002,Snacks Product 2,WH-LYON,SUP-012,Snacks,France South-East,Low,Stockout Risk,monitor only,Service Protect,34.11038422575393,20.0,14.110384225753933,57.19609844761162,59.947976834602734,0.0,44.96728559196592,0.0,0.9132208977425774,0.0867791022574225,97909.56,2581527.36,19600.15691452818,0.0,19600.15691452818,60,Periodic risk monitoring evidence
INT-00165,165,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0021,Frozen Product 21,WH-LYON,SUP-008,Frozen,France South-East,Low,Supplier Risk,monitor only,Service Protect,34.10076509731668,20.0,14.100765097316682,53.97061160380879,53.424298997386344,0.8179544543863617,56.59388396504527,1.022443067982952,0.9177666407849228,0.0822333592150773,60626.6,3629244.72,11452.191385108159,9276.740264944323,20728.93165005248,60,Periodic risk monitoring evidence
INT-00166,166,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0068,Household Product 68,WH-LYON,SUP-006,Household,France South-East,Low,Stockout Risk,monitor only,Service Protect,34.08331513864561,20.0,14.08331513864561,40.26740610397992,63.17656455842344,0.0,62.9149668876714,3.242134062927496,0.8881454361823002,0.1118545638176997,18756.620000000003,2497962.11,2643.481521373112,20246.820111833098,22890.30163320621,60,Periodic risk monitoring evidence
INT-00167,167,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0071,Pet Care Product 71,WH-LYON,SUP-003,Pet Care,France South-East,Low,Supplier Risk,monitor only,Service Protect,34.02127358973842,20.0,14.02127358973842,6.224081237911037,7.675787916714073,61.38775376196991,98.25809170536029,26.38775376196991,0.977514506769826,0.022485493230174,726.3299999999999,1763710.2,15.82257923936173,116350.87616268676,116366.69874192613,60,Supplier corrective action plan and OTD recovery evidence
INT-00168,168,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0085,Frozen Product 85,WH-PORTO,SUP-003,Frozen,Portugal North,Low,Supplier Risk,monitor only,Service Protect,33.73005138647864,20.0,13.730051386478642,28.64171186041027,7.587820448965851,37.79725038849459,98.25809170536029,6.738697048545728,0.9707616128271634,0.0292383871728365,7838.04,5828838.24,785.7320913062953,98196.93761084619,98982.66970215249,60,Supplier corrective action plan and OTD recovery evidence
INT-00169,169,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0040,Health Product 40,WH-MAD,SUP-007,Health,Spain Central,Low,Supplier Risk,monitor only,Balanced Baseline,33.70666476962812,20.0,13.70666476962812,46.93634365960934,46.352932813529925,7.532931020567652,56.98831686756071,9.416163775709563,0.9419497060744612,0.0580502939255388,168734.52,18109185.65,27719.23496285729,426297.64481282356,454016.87977568083,60,Periodic risk monitoring evidence
INT-00170,170,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0024,Health Product 24,WH-LIS,SUP-005,Health,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,33.686582629927656,20.0,13.686582629927656,38.5693145161081,25.48188022609969,29.81545165988566,62.22816255992259,12.226564916854336,0.9627150571392692,0.0372849428607308,141680.68,31019318.7,19125.843477216233,948149.2844053592,967275.1278825754,60,Periodic risk monitoring evidence
INT-00171,171,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0006,Dairy Product 6,WH-MAD,SUP-007,Dairy,Spain Central,Low,Supplier Risk,monitor only,Service Protect,33.403306621598794,20.0,13.403306621598794,50.61289451617547,54.29093877173808,0.4676499015050369,56.988316867560705,0.5845623768812961,0.9260576589093436,0.0739423410906564,58861.32,3337328.22,10426.996230849974,4877.191291790563,15304.187522640537,60,Periodic risk monitoring evidence
INT-00172,172,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0100,Household Product 100,WH-LIS,SUP-002,Household,Portugal South,Low,Supplier Risk,monitor only,Service Protect,33.26638086492629,20.0,13.26638086492629,13.23889210577108,13.63948590437912,46.058929387965584,96.02684642340184,18.850882976096138,0.9590812584443158,0.0409187415556842,10487.64,6536233.08,485.95657041459145,308034.41223892104,308520.36880933563,60,Supplier corrective action plan and OTD recovery evidence
INT-00173,173,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0112,Health Product 112,WH-LIS,SUP-001,Health,Portugal South,Low,Supplier Risk,monitor only,Service Protect,33.145548671592096,20.0,13.145548671592096,32.347715130700244,19.781402700019488,23.589441833148324,95.15844504508888,1.0240799932137938,0.961171532150353,0.038828467849647,5734.63,3630382.56,649.2576216698864,9294.50536852069,9943.762990190577,60,Supplier corrective action plan and OTD recovery evidence
INT-00174,174,2026-04-02,2026-06-01,Monitor,Procurement,Supplier Stabilization,SKU-0107,Personal Care Product 107,WH-LIS,SUP-002,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,33.019654645690174,20.0,13.019654645690174,21.72222353110972,30.156854956152436,20.59621339960811,96.02684642340184,6.174473315857612,0.944971394158386,0.0550286058416139,45789.84,9734114.28,3481.299989768121,150257.57218842133,153738.87217818946,60,Supplier corrective action plan and OTD recovery evidence
